Student ID,Name,Batch/Class,Department/Major,Date of Admission,Date of Graduation,Semester-wise GPA,Cumulative GPA,Core Engineering Course Grades,Elective Course Grades,Project/Research Work Evaluation,Hackathon Participation,Paper Presentations,Research Publications,Leadership Roles,Volunteer Work,Certifications,Workshops Attended,Internships,Skills Demonstrated,Attendance Record,Disciplinary Actions,Special Needs/Disabilities,Scholarships/Awards,Year,Gender
37088311,Jonathan Mcknight,Batch 3,Electronics Communication Engineering,2023-03-06,2025-09-29,"[9.88332328394889, 10.284133916945635, 10.909231491556367]",10.36,"['A', 'C', 'B', 'C', 'F']","['B', 'C', 'D']",9.02,Local,5,0,Treasurer,False,1,9,2,High,94,,,3,3,Female
74586639,Robert Mcbride,Batch 3,Electronics Communication Engineering,2020-02-01,2025-05-08,"[11.411620848102235, 9.419830237453176, 10.241733200109469]",10.36,"['D', 'B', 'B', 'F', 'B']","['D', 'A', 'C']",7.25,None,5,2,None,True,1,0,4,High,97,,Yes,4,3,Male
48863430,Martin Hays,Batch 4,Electrical Engineering,2023-08-27,2028-06-20,"[10.264891032620518, 9.760245108066924, 9.18068430134891, 9.334192009889259]",9.64,"['F', 'F', 'A', 'C', 'C']","['C', 'C', 'D']",8.41,Local,5,0,None,True,0,5,0,High,95,,Yes,2,4,Female
68184932,Joe Wilson,Batch 1,Electrical Engineering,2023-01-20,2026-10-22,[8.81061187635516],8.81,"['F', 'C', 'A', 'D', 'C']","['A', 'F', 'B']",7.28,None,1,1,President,True,10,4,0,Low,84,Warning,,3,1,Male
3650411,Melissa Chavez,Batch 3,Mechanical Engineering,2024-05-27,2026-01-08,"[11.300825586887436, 9.135739998344533, 9.72258829002778]",10.05,"['C', 'D', 'F', 'F', 'D']","['C', 'D', 'C']",8.55,International,0,2,President,False,3,6,1,Medium,95,Probation,,5,3,Female
43153359,Christopher Delgado,Batch 2,Mechanical Engineering,2022-11-05,2024-10-21,"[10.054878813147312, 10.460323716401222]",10.26,"['C', 'C', 'F', 'D', 'B']","['F', 'A', 'F']",7.85,National,1,0,President,True,1,9,4,Low,98,,,5,2,Female
53313308,Adam Salazar,Batch 1,Mechanical Engineering,2020-12-28,2025-04-14,[9.59563505362817],9.6,"['C', 'C', 'D', 'C', 'A']","['F', 'C', 'F']",7.71,Local,2,2,Treasurer,True,0,7,0,Medium,79,,,3,1,Male
96904566,Carrie Green,Batch 3,Civil Engineering,2023-11-09,2027-09-07,"[11.340309073371433, 10.071515949824429, 10.369782552027909]",10.59,"['F', 'D', 'C', 'B', 'B']","['A', 'C', 'C']",7.58,National,0,1,None,False,3,6,2,High,90,Warning,,5,3,Male
99766143,Tina Hansen,Batch 4,Civil Engineering,2021-02-22,2026-06-13,"[9.122810003250024, 10.649631980337594, 9.572442953298998, 9.463306231622736]",9.7,"['B', 'C', 'C', 'B', 'D']","['B', 'A', 'F']",8.85,Local,5,0,President,True,10,8,3,Low,84,Probation,,2,4,Male
10868474,Jennifer Collins,Batch 3,Electronics Communication Engineering,2021-12-18,2026-11-16,"[10.17940708415569, 10.294504289984987, 9.813490711603277]",10.1,"['B', 'D', 'C', 'A', 'C']","['A', 'C', 'A']",7.64,National,5,0,Treasurer,True,6,2,0,Low,93,Warning,Yes,5,3,Male
48507131,Jacob Pena,Batch 1,Mechanical Engineering,2021-04-29,2027-06-29,[8.849697576038867],8.85,"['B', 'D', 'C', 'A', 'C']","['C', 'C', 'D']",8.26,National,0,0,Treasurer,True,10,9,0,Medium,93,,,0,1,Male
11000566,Adam Villa,Batch 1,Civil Engineering,2021-12-29,2027-07-09,[10.481359633091952],10.48,"['D', 'D', 'F', 'F', 'D']","['F', 'F', 'F']",9.5,None,1,0,None,True,8,8,2,High,79,Probation,,1,1,Female
68617157,Connie Vasquez,Batch 2,Electronics Communication Engineering,2020-12-28,2026-12-04,"[10.422361981999467, 9.563384951755726]",9.99,"['C', 'F', 'D', 'B', 'C']","['A', 'C', 'C']",8.48,Local,4,2,President,True,2,3,4,Low,77,,,0,2,Female
48356172,Joshua Zavala,Batch 4,Electronics Communication Engineering,2023-11-30,2026-06-21,"[10.141360962046186, 9.30400646069715, 10.243734917117372, 9.258190693347295]",9.74,"['F', 'C', 'A', 'B', 'B']","['C', 'F', 'B']",7.65,International,1,3,Vice President,True,1,10,1,Medium,98,Probation,,2,4,Female
28566493,Robert Quinn,Batch 2,Electrical Engineering,2023-03-22,2027-01-04,"[10.725319370060461, 9.86746490010018]",10.3,"['B', 'F', 'A', 'C', 'B']","['D', 'A', 'F']",9.19,None,2,0,President,True,10,9,0,Low,100,Probation,Yes,2,2,Female
29281751,Kim Gutierrez,Batch 1,Computer Science Engineering,2021-03-13,2027-05-06,[9.36784626834982],9.37,"['D', 'C', 'C', 'F', 'C']","['A', 'B', 'D']",8.15,Local,1,0,President,False,8,3,0,Medium,97,Probation,Yes,2,1,Male
55111312,Susan Villarreal,Batch 2,Mechanical Engineering,2024-07-22,2025-06-18,"[10.012886872952054, 10.22464159960636]",10.12,"['C', 'F', 'B', 'B', 'F']","['D', 'F', 'A']",7.2,National,2,1,President,False,3,6,2,Low,84,Warning,Yes,2,2,Female
24769192,Rebecca Booth,Batch 1,Mechanical Engineering,2023-07-28,2027-06-23,[10.293448374044745],10.29,"['D', 'B', 'A', 'F', 'F']","['C', 'D', 'A']",7.04,Local,4,3,None,False,3,9,2,Medium,86,Probation,Yes,1,1,Female
74766490,Paul Pollard,Batch 3,Electrical Engineering,2022-09-28,2026-07-17,"[9.704915565588415, 8.856627856388773, 9.957586999201947]",9.51,"['F', 'C', 'C', 'A', 'B']","['B', 'B', 'F']",8.42,Local,3,1,President,True,9,0,3,Low,82,Warning,,2,3,Female
21441374,Kathleen Bentley,Batch 3,Civil Engineering,2020-12-04,2026-02-20,"[9.600490749896194, 10.571810560743492, 10.552462437826861]",10.24,"['D', 'F', 'D', 'A', 'B']","['B', 'F', 'C']",7.51,None,2,0,None,False,8,3,1,High,80,Probation,Yes,5,3,Female
60091861,Laura Blackburn,Batch 1,Computer Science Engineering,2024-06-03,2027-08-09,[10.456260698066274],10.46,"['C', 'C', 'A', 'C', 'A']","['B', 'B', 'A']",8.1,International,2,0,President,False,0,3,3,Medium,79,,,0,1,Female
22822720,Lucas Sanders,Batch 4,Electrical Engineering,2023-07-06,2028-07-12,"[10.18894019089775, 9.640208567205852, 10.513345300865257, 9.570866754582939]",9.98,"['D', 'A', 'A', 'A', 'A']","['D', 'A', 'C']",9.3,None,1,3,President,False,1,5,1,High,100,Warning,Yes,5,4,Female
13936979,Christopher Berg,Batch 4,Electrical Engineering,2023-01-13,2026-02-22,"[10.347300075328038, 10.164342729862309, 9.646157401050285, 9.5512412499327]",9.93,"['A', 'C', 'C', 'A', 'C']","['C', 'C', 'C']",8.93,International,1,2,President,False,0,6,4,High,79,,,4,4,Male
69445931,Stephanie Johnson,Batch 2,Computer Science Engineering,2021-04-30,2026-01-04,"[10.358373325076474, 9.19103865512489]",9.77,"['A', 'C', 'F', 'A', 'F']","['A', 'D', 'A']",9.23,None,0,2,Treasurer,False,10,8,3,Medium,92,Warning,,3,2,Male
33533533,Ashlee Ramos,Batch 4,Electrical Engineering,2023-11-17,2025-11-11,"[10.488662753615078, 9.983473050944815, 9.514224924031078, 10.284442814416856]",10.07,"['B', 'D', 'C', 'A', 'C']","['C', 'A', 'B']",9.03,International,4,0,None,False,4,2,4,High,78,Probation,,4,4,Male
95709708,Jesse Mitchell,Batch 4,Civil Engineering,2020-10-13,2026-10-03,"[10.356171706093706, 10.285664206724423, 9.65687112472178, 9.746393761465129]",10.01,"['A', 'D', 'D', 'C', 'C']","['F', 'B', 'D']",7.37,Local,0,1,President,False,7,6,3,High,76,,,0,4,Female
13994283,Jeanette Adams,Batch 4,Computer Science Engineering,2023-06-19,2024-12-31,"[10.074281672368361, 9.840640403569992, 9.844658709077855, 10.147730430857354]",9.98,"['C', 'F', 'A', 'D', 'C']","['D', 'D', 'D']",8.58,None,1,0,Vice President,True,2,6,0,High,91,Warning,,1,4,Female
30284484,Jenna Ortiz,Batch 3,Electronics Communication Engineering,2022-10-06,2026-07-26,"[10.307326958053547, 10.64585862177567, 9.769924089152646]",10.24,"['A', 'B', 'B', 'D', 'D']","['F', 'A', 'B']",8.93,International,2,2,President,True,10,10,2,Medium,85,,,1,3,Male
66123823,Jerry Hart,Batch 2,Computer Science Engineering,2023-12-18,2028-07-13,"[10.149097047060955, 9.732391557249853]",9.94,"['C', 'A', 'D', 'C', 'A']","['F', 'C', 'B']",8.46,None,3,1,President,False,9,7,2,Medium,75,Probation,,4,2,Male
19999339,Jonathan Nelson,Batch 1,Mechanical Engineering,2021-08-23,2027-09-23,[9.326715914391063],9.33,"['A', 'A', 'D', 'A', 'A']","['C', 'C', 'D']",8.57,International,1,2,None,True,6,6,1,Medium,82,,,4,1,Female
88986937,Nicole Whitaker,Batch 3,Computer Science Engineering,2020-09-03,2028-07-27,"[9.52841241172575, 10.324947185951148, 9.215288279625563]",9.69,"['B', 'B', 'D', 'A', 'C']","['C', 'B', 'F']",8.35,International,0,3,None,False,7,6,4,Low,84,,,2,3,Female
41137840,Nathaniel Scott,Batch 2,Mechanical Engineering,2022-10-22,2025-11-04,"[10.504725661856199, 10.43931351538057]",10.47,"['B', 'D', 'A', 'A', 'C']","['B', 'C', 'D']",9.95,National,1,1,President,True,8,6,3,Medium,90,Warning,Yes,0,2,Female
76555035,Jonathan Hill,Batch 4,Electrical Engineering,2023-03-05,2027-09-11,"[9.846394152491424, 10.619097388151673, 10.606311764225577, 10.613108176581548]",10.42,"['F', 'B', 'C', 'F', 'C']","['A', 'B', 'F']",8.19,Local,2,1,Vice President,False,9,0,3,Medium,76,Probation,,3,4,Female
37654986,Kevin Perry,Batch 1,Civil Engineering,2021-03-29,2026-07-31,[10.463198989483672],10.46,"['B', 'C', 'F', 'D', 'F']","['C', 'B', 'D']",7.54,International,0,2,None,True,8,3,2,High,90,Probation,Yes,4,1,Male
25145440,Justin Sandoval,Batch 4,Civil Engineering,2021-04-26,2027-06-12,"[8.987941854479256, 10.271174523065223, 9.895755941796693, 10.166200132918213]",9.83,"['F', 'F', 'A', 'F', 'B']","['D', 'D', 'F']",7.35,None,0,2,Vice President,True,3,10,1,High,92,,,4,4,Male
57457799,Steven Morales,Batch 3,Electrical Engineering,2023-12-24,2025-09-29,"[9.90449499333071, 9.991691477658298, 10.351671097284509]",10.08,"['F', 'F', 'D', 'C', 'C']","['A', 'F', 'C']",9.43,International,3,0,President,False,5,8,3,Medium,91,,Yes,5,3,Female
49638114,Scott Brown,Batch 3,Electronics Communication Engineering,2024-01-14,2027-05-19,"[9.615899790029623, 10.475012209026271, 9.038792522146652]",9.71,"['A', 'C', 'D', 'B', 'C']","['A', 'C', 'C']",8.3,Local,5,1,Treasurer,False,4,7,1,High,89,,Yes,4,3,Male
35502796,John Chang,Batch 3,Mechanical Engineering,2023-11-12,2027-01-18,"[9.783043967481559, 9.228946632946041, 10.758622939546866]",9.92,"['F', 'D', 'A', 'A', 'B']","['B', 'D', 'D']",9.85,National,5,1,President,False,2,2,4,High,88,Probation,Yes,4,3,Male
61246936,Matthew Smith,Batch 3,Mechanical Engineering,2019-12-26,2028-05-28,"[9.74756697773855, 10.75584755354471, 10.699414228891452]",10.4,"['C', 'B', 'B', 'C', 'A']","['F', 'F', 'F']",8.83,International,3,3,President,False,9,6,3,High,80,Probation,Yes,2,3,Male
54645335,Deborah Huff,Batch 1,Civil Engineering,2023-08-06,2025-09-15,[9.723361587086432],9.72,"['F', 'F', 'B', 'C', 'C']","['A', 'C', 'B']",7.71,International,2,2,None,True,1,0,2,Medium,85,,,4,1,Male
14005000,Robin Cox,Batch 4,Mechanical Engineering,2024-08-22,2025-10-03,"[10.028588322762419, 9.781210595236482, 10.573962406397412, 9.929728785280599]",10.08,"['F', 'A', 'B', 'A', 'A']","['A', 'C', 'D']",9.67,International,3,2,None,False,6,2,4,Low,84,,,1,4,Female
23810971,Joshua Jones,Batch 1,Electronics Communication Engineering,2023-02-27,2025-07-19,[9.973087808784346],9.97,"['A', 'A', 'F', 'F', 'D']","['D', 'B', 'B']",9.83,International,3,3,None,True,5,8,2,Medium,85,Warning,,2,1,Female
44565181,Dennis Reed,Batch 1,Mechanical Engineering,2024-04-18,2027-10-09,[9.781978177701363],9.78,"['A', 'C', 'B', 'B', 'C']","['A', 'A', 'A']",9.64,Local,0,1,Treasurer,False,2,0,0,Medium,89,Warning,Yes,5,1,Female
58374836,Ronald Wheeler,Batch 2,Mechanical Engineering,2021-10-13,2027-06-23,"[9.811925149872836, 9.781165239856561]",9.8,"['A', 'F', 'A', 'C', 'A']","['D', 'A', 'F']",8.13,National,3,0,Treasurer,True,3,10,3,Low,84,Probation,,0,2,Female
51172991,Dustin Howard,Batch 1,Mechanical Engineering,2022-06-04,2025-09-13,[8.97899367577805],8.98,"['F', 'C', 'D', 'C', 'B']","['C', 'D', 'A']",8.39,International,3,1,None,True,4,2,3,High,92,Probation,,1,1,Female
36341095,Ronald Hughes,Batch 2,Civil Engineering,2022-06-26,2028-02-27,"[11.369074222196142, 9.758395604513513]",10.56,"['D', 'F', 'F', 'F', 'F']","['A', 'A', 'F']",9.64,National,0,0,President,True,5,2,4,Medium,97,,,4,2,Male
33837022,Nancy Smith,Batch 2,Computer Science Engineering,2021-03-30,2028-08-17,"[10.124206893211209, 10.726079834330937]",10.43,"['B', 'B', 'A', 'F', 'F']","['F', 'C', 'F']",9.28,Local,2,2,None,True,4,1,1,Medium,80,Warning,,0,2,Female
56548339,Megan Edwards,Batch 1,Electrical Engineering,2023-03-25,2028-02-01,[10.236348315556548],10.24,"['D', 'F', 'A', 'B', 'C']","['C', 'F', 'B']",7.49,None,4,3,Treasurer,False,10,5,3,Low,84,Warning,Yes,5,1,Female
11323511,Kenneth Dillon,Batch 1,Civil Engineering,2023-02-08,2026-05-16,[10.394085838194652],10.39,"['B', 'C', 'F', 'B', 'F']","['C', 'D', 'D']",8.04,International,1,3,President,True,1,5,4,Low,95,Warning,,5,1,Female
36895941,Daniel Rodriguez,Batch 3,Mechanical Engineering,2020-05-14,2025-07-19,"[10.183690121851997, 10.078701418583002, 10.431779389012606]",10.23,"['B', 'F', 'C', 'A', 'D']","['C', 'F', 'C']",7.94,National,4,2,Treasurer,False,8,7,2,Low,88,Probation,Yes,4,3,Female
35248546,James Meadows,Batch 3,Electrical Engineering,2022-03-31,2027-12-21,"[10.22779383685246, 10.402882148350882, 10.43537154176131]",10.36,"['A', 'C', 'D', 'F', 'D']","['D', 'C', 'D']",9.62,International,4,2,None,False,0,10,0,Medium,92,Warning,,2,3,Male
49666983,Kimberly Dean,Batch 1,Electrical Engineering,2023-08-01,2026-04-23,[9.167831371396849],9.17,"['B', 'D', 'D', 'F', 'A']","['C', 'A', 'A']",9.21,National,5,3,President,False,5,8,4,High,98,Warning,,5,1,Male
83799931,Teresa Russell,Batch 2,Mechanical Engineering,2021-11-17,2025-08-14,"[9.67665409947136, 9.057642511376697]",9.37,"['B', 'B', 'A', 'F', 'F']","['F', 'B', 'F']",9.85,Local,3,3,Vice President,False,7,9,0,Low,86,Warning,Yes,4,2,Male
10826443,Christopher Velazquez,Batch 2,Computer Science Engineering,2022-01-24,2027-08-06,"[9.958645875838906, 9.245872941043613]",9.6,"['C', 'C', 'B', 'C', 'F']","['A', 'B', 'B']",7.12,Local,4,3,Vice President,True,2,4,2,Medium,90,Probation,,1,2,Male
12862823,Philip Fields,Batch 1,Electronics Communication Engineering,2022-01-29,2028-05-03,[10.463006011427334],10.46,"['B', 'C', 'F', 'B', 'B']","['A', 'A', 'A']",7.96,None,5,1,Vice President,True,1,1,0,Low,83,,Yes,0,1,Male
38799496,Keith Lang,Batch 3,Computer Science Engineering,2020-07-03,2028-09-14,"[11.070478727762804, 10.448002803119403, 10.449848321724467]",10.66,"['C', 'C', 'B', 'B', 'B']","['D', 'D', 'F']",9.86,None,4,2,Vice President,False,0,4,1,Low,93,Probation,Yes,0,3,Female
84798109,Heather Mclaughlin,Batch 4,Mechanical Engineering,2024-04-25,2025-08-25,"[11.186254311557654, 10.049344540496975, 10.057118777099662, 9.547468072589371]",10.21,"['B', 'C', 'F', 'F', 'B']","['B', 'A', 'B']",8.39,None,4,2,None,False,8,10,3,Medium,77,Probation,,4,4,Male
64499090,Erica Smith,Batch 4,Mechanical Engineering,2024-09-10,2025-07-19,"[9.876823953458205, 10.516822341165483, 9.793861152312664, 10.34042981572708]",10.13,"['B', 'F', 'B', 'A', 'C']","['C', 'C', 'C']",8.28,National,3,1,Treasurer,False,5,7,1,Low,93,,,0,4,Male
8470173,Richard Ramos,Batch 1,Mechanical Engineering,2024-03-08,2026-12-13,[10.780502756574723],10.78,"['B', 'B', 'C', 'A', 'A']","['A', 'D', 'D']",9.36,None,3,1,Treasurer,True,3,8,4,High,98,,Yes,4,1,Male
90180409,Elizabeth Mercado,Batch 1,Electrical Engineering,2023-11-12,2027-02-27,[10.30380718292979],10.3,"['D', 'B', 'A', 'A', 'D']","['C', 'B', 'B']",8.22,Local,3,3,Treasurer,True,5,2,4,High,87,Probation,Yes,2,1,Male
24745138,Catherine Thomas,Batch 1,Electronics Communication Engineering,2020-06-16,2028-09-29,[10.094763304633547],10.09,"['F', 'C', 'C', 'D', 'D']","['A', 'F', 'A']",7.1,Local,4,2,Treasurer,True,9,3,3,Medium,76,,Yes,5,1,Male
77158534,Christine Johnson,Batch 2,Electrical Engineering,2021-03-14,2028-03-12,"[9.214919549422262, 9.504502690012158]",9.36,"['B', 'C', 'B', 'A', 'B']","['A', 'A', 'C']",9.48,None,3,0,Vice President,False,0,8,2,Low,88,Warning,,1,2,Male
70299898,Amy Burke,Batch 4,Electronics Communication Engineering,2022-05-12,2028-08-01,"[10.340508373091591, 10.004520229098409, 9.866953702924114, 10.001609278330006]",10.05,"['A', 'F', 'C', 'D', 'C']","['F', 'F', 'D']",7.2,None,2,3,President,False,2,2,1,Low,83,Warning,Yes,2,4,Male
33066181,Richard Mills,Batch 2,Civil Engineering,2020-06-28,2024-11-25,"[9.662297126148244, 10.129262353089015]",9.9,"['C', 'D', 'F', 'A', 'D']","['B', 'B', 'A']",7.47,National,4,1,Treasurer,False,4,9,1,Medium,91,Probation,,2,2,Male
89325902,Michael Molina,Batch 2,Computer Science Engineering,2024-01-20,2028-01-08,"[10.062481906190676, 10.041649009255297]",10.05,"['D', 'B', 'C', 'A', 'C']","['C', 'F', 'B']",7.13,National,3,2,None,True,2,3,2,Medium,79,Warning,,0,2,Female
93063088,Angela Merritt,Batch 2,Mechanical Engineering,2020-12-02,2025-05-13,"[10.11490428970745, 11.085122070326541]",10.6,"['D', 'A', 'C', 'C', 'F']","['F', 'C', 'B']",8.91,International,3,1,President,False,2,1,3,Medium,75,Warning,Yes,4,2,Female
54160576,Lisa Richardson,Batch 4,Mechanical Engineering,2022-01-28,2025-12-02,"[9.04183848562576, 9.800747351922547, 11.10954979503824, 11.22121712305988]",10.29,"['A', 'B', 'F', 'A', 'B']","['F', 'A', 'D']",9.48,None,3,2,President,True,5,6,1,Medium,80,Probation,,3,4,Female
10162394,Alexander Warner,Batch 2,Electrical Engineering,2022-07-04,2028-02-22,"[9.25317991265639, 10.445339659853595]",9.85,"['A', 'D', 'C', 'D', 'F']","['A', 'D', 'C']",7.3,National,4,0,Treasurer,True,10,9,2,High,79,,,1,2,Male
60160805,Oscar Mclaughlin,Batch 1,Electrical Engineering,2024-01-02,2026-07-04,[10.06927192367627],10.07,"['B', 'B', 'D', 'D', 'C']","['F', 'F', 'C']",9.83,National,2,0,Vice President,False,7,0,1,Medium,91,,Yes,3,1,Female
72472181,Veronica Hughes,Batch 4,Mechanical Engineering,2020-03-02,2027-06-22,"[10.272377329685769, 9.594341237945262, 9.743440922598367, 9.852909291919286]",9.87,"['D', 'F', 'D', 'D', 'A']","['A', 'B', 'D']",7.32,None,5,1,President,False,8,10,3,High,92,Warning,,4,4,Male
7796785,Jennifer Chapman,Batch 4,Electrical Engineering,2023-09-28,2026-03-14,"[9.570715828349158, 9.767985543294314, 9.999669312040155, 9.734856113876821]",9.77,"['B', 'A', 'A', 'A', 'A']","['D', 'A', 'F']",7.94,International,4,1,None,False,5,7,0,Medium,94,,Yes,1,4,Male
51799197,Gina Mitchell,Batch 4,Mechanical Engineering,2023-04-10,2027-01-31,"[9.931206875516352, 9.924562415606518, 9.267306789558974, 9.976309060106873]",9.77,"['C', 'C', 'F', 'C', 'C']","['D', 'C', 'A']",9.24,Local,4,1,Treasurer,False,9,6,0,Low,92,Probation,,2,4,Male
63482225,Jamie Davis,Batch 4,Electrical Engineering,2024-02-01,2027-01-27,"[10.571328579202346, 9.378306078434171, 10.441841764144824, 9.967643562362868]",10.09,"['B', 'A', 'F', 'C', 'F']","['C', 'D', 'D']",8.72,International,2,3,None,False,5,6,2,Medium,100,Warning,,0,4,Female
91004042,Theresa Schmitt,Batch 2,Electrical Engineering,2021-12-23,2026-10-23,"[9.51888482548478, 10.257396082325101]",9.89,"['C', 'A', 'D', 'A', 'A']","['C', 'B', 'C']",7.21,International,3,1,Vice President,True,2,0,3,High,79,Probation,,4,2,Male
60202115,Marcus Cook,Batch 4,Mechanical Engineering,2019-10-25,2025-11-11,"[10.620084825514324, 10.228789767684422, 9.90080445817737, 9.65608520395142]",10.1,"['A', 'D', 'F', 'F', 'C']","['A', 'B', 'D']",9.88,Local,3,0,None,False,4,0,3,Medium,85,,Yes,1,4,Male
41637446,James Gill,Batch 3,Mechanical Engineering,2022-11-08,2024-11-14,"[9.585297240082708, 10.723561581089603, 10.683911751197767]",10.33,"['D', 'C', 'B', 'C', 'A']","['C', 'D', 'F']",8.82,International,0,1,President,True,2,5,4,Medium,97,Probation,,1,3,Female
52695715,Timothy Wong,Batch 3,Civil Engineering,2023-05-03,2025-08-15,"[10.172789555489521, 9.84092130543969, 9.814497213634368]",9.94,"['C', 'D', 'C', 'B', 'B']","['B', 'C', 'B']",8.24,National,3,1,None,False,0,1,3,Medium,77,Probation,,0,3,Female
44891288,Katrina Walker,Batch 3,Civil Engineering,2021-12-02,2025-08-04,"[9.485268564877893, 9.559164878980967, 10.271309159993997]",9.77,"['C', 'A', 'D', 'C', 'F']","['A', 'A', 'C']",8.05,Local,3,1,President,False,7,10,0,Medium,97,Probation,,3,3,Female
42596362,Mathew Townsend,Batch 1,Mechanical Engineering,2021-04-06,2026-05-11,[10.105404524134679],10.11,"['C', 'D', 'D', 'B', 'C']","['C', 'C', 'A']",8.83,International,1,2,President,False,2,9,4,Low,84,,Yes,5,1,Male
58221235,Andrew Combs,Batch 2,Computer Science Engineering,2021-08-13,2024-10-31,"[9.756594066616914, 9.898476505929194]",9.83,"['C', 'A', 'A', 'C', 'A']","['F', 'D', 'C']",8.07,National,3,2,Vice President,True,0,7,3,High,99,Probation,Yes,2,2,Female
17292521,Alexandra Ford,Batch 4,Civil Engineering,2019-11-25,2026-01-07,"[10.164958326823564, 10.430194110473655, 9.722760558734437, 9.673968335445139]",10.0,"['F', 'A', 'C', 'B', 'A']","['D', 'B', 'B']",7.21,National,3,2,None,True,4,7,1,Low,83,Warning,,4,4,Male
87747918,James Miller,Batch 3,Electronics Communication Engineering,2020-12-06,2027-07-29,"[10.162475275183423, 9.35748976163652, 9.543424877369432]",9.69,"['A', 'C', 'C', 'A', 'B']","['F', 'B', 'F']",8.98,Local,1,1,None,False,10,7,2,High,80,,Yes,1,3,Female
42088299,Cindy Jackson,Batch 3,Computer Science Engineering,2019-10-28,2024-11-23,"[9.83416714117939, 9.770690927196982, 10.981422146430297]",10.2,"['F', 'C', 'A', 'B', 'F']","['B', 'A', 'C']",8.77,None,2,1,President,False,0,1,2,High,78,,Yes,4,3,Female
30405650,Michael Ellis,Batch 3,Electronics Communication Engineering,2023-07-20,2027-05-05,"[10.504095891082052, 10.626222908388922, 9.794666319417459]",10.31,"['F', 'B', 'B', 'F', 'F']","['C', 'B', 'C']",7.56,None,4,1,President,True,8,2,2,High,84,Warning,,0,3,Male
57607958,Daniel Robinson,Batch 3,Electronics Communication Engineering,2020-06-09,2027-08-03,"[11.284456414808133, 9.422706808250737, 9.59202465572595]",10.1,"['C', 'D', 'D', 'D', 'B']","['F', 'A', 'D']",9.74,None,2,1,President,False,2,10,2,Medium,85,Probation,Yes,4,3,Male
38997692,Madison Clayton,Batch 1,Electrical Engineering,2023-11-15,2025-12-11,[9.457627035635896],9.46,"['C', 'B', 'B', 'D', 'D']","['F', 'C', 'C']",7.75,Local,3,2,Treasurer,False,6,3,1,High,75,Warning,Yes,2,1,Female
